UDDDDUDUUDUUUDU, 921
UDDDDUDUUDUUUDD, 689
UDDDDUDUUDUUDUU, 829
UDDDDUDUUDUUDUD, 995
UDDDDUDUUDUUDDU, 784
UDDDDUDUUDUUDDD, 366
UDDDDUDUUDUDUUU, 653
UDDDDUDUUDUDUUD, 960
UDDDDUDUUDUDUDU, 1063
UDDDDUDUUDUDUDD, 570
UDDDDUDUUDUDDUU, 509
UDDDDUDUUDUDDUD, 606
UDDDDUDUUDUDDDU, 404
UDDDDUDUUDUDDDD, 226
UDDDDUDUUDDUUUU, 377
UDDDDUDUUDDUUUD, 551
UDDDDUDUUDDUUDU, 711
UDDDDUDUUDDUUDD, 424
UDDDDUDUUDDUDUU, 564
UDDDDUDUUDDUDUD, 650
UDDDDUDUUDDUDDU, 491
UDDDDUDUUDDUDDD, 250
UDDDDUDUUDDDUUU, 306
UDDDDUDUUDDDUUD, 487
UDDDDUDUUDDDUDU, 619
UDDDDUDUUDDDUDD, 359
UDDDDUDUUDDDDUU, 338
UDDDDUDUUDDDDUD, 410
UDDDDUDUUDDDDDU, 321
UDDDDUDUUDDDDDD, 102
UDDDDUDUDUUUUUU, 375
UDDDDUDUDUUUUUD, 668
UDDDDUDUDUUUUDU, 979
UDDDDUDUDUUUUDD, 749
UDDDDUDUDUUUDUU, 833
UDDDDUDUDUUUDUD, 1002
UDDDDUDUDUUUDDU, 921
UDDDDUDUDUUUDDD, 465
UDDDDUDUDUUDUUU, 751
UDDDDUDUDUUDUUD, 1158
UDDDDUDUDUUDUDU, 1330
UDDDDUDUDUUDUDD, 685
UDDDDUDUDUUDDUU, 656
UDDDDUDUDUUDDUD, 774
UDDDDUDUDUUDDDU, 512
UDDDDUDUDUUDDDD, 256
UDDDDUDUDUDUUUU, 606
UDDDDUDUDUDUUUD, 972
UDDDDUDUDUDUUDU, 1293
UDDDDUDUDUDUUDD, 796
UDDDDUDUDUDUDUU, 1035
UDDDDUDUDUDUDUD, 1124
UDDDDUDUDUDUDDU, 720
UDDDDUDUDUDUDDD, 351
UDDDDUDUDUDDUUU, 439
UDDDDUDUDUDDUUD, 662
UDDDDUDUDUDDUDU, 756
UDDDDUDUDUDDUDD, 441
UDDDDUDUDUDDDUU, 354
UDDDDUDUDUDDDUD, 443
UDDDDUDUDUDDDDU, 367
UDDDDUDUDUDDDDD, 147
UDDDDUDUDDUUUUU, 405
UDDDDUDUDDUUUUD, 608
UDDDDUDUDDUUUDU, 832
UDDDDUDUDDUUUDD, 522
UDDDDUDUDDUUDUU, 768
UDDDDUDUDDUUDUD, 785
UDDDDUDUDDUUDDU, 559
UDDDDUDUDDUUDDD, 287
UDDDDUDUDDUDUUU, 564
UDDDDUDUDDUDUUD, 770
UDDDDUDUDDUDUDU, 889
UDDDDUDUDDUDUDD, 475
UDDDDUDUDDUDDUU, 448
UDDDDUDUDDUDDUD, 516
UDDDDUDUDDUDDDU, 324
UDDDDUDUDDUDDDD, 150
UDDDDUDUDDDUUUU, 348
UDDDDUDUDDDUUUD, 571
UDDDDUDUDDDUUDU, 746
UDDDDUDUDDDUUDD, 398
UDDDDUDUDDDUDUU, 601
UDDDDUDUDDDUDUD, 651
UDDDDUDUDDDUDDU, 331
UDDDDUDUDDDUDDD, 121
UDDDDUDUDDDDUUU, 277
UDDDDUDUDDDDUUD, 497
UDDDDUDUDDDDUDU, 514
UDDDDUDUDDDDUDD, 267
UDDDDUDUDDDDDUU, 225
UDDDDUDUDDDDDUD, 258
UDDDDUDUDDDDDDU, 161
UDDDDUDUDDDDDDD, 35
UDDDDUDDUUUUUUU, 250
UDDDDUDDUUUUUUD, 446
UDDDDUDDUUUUUDU, 669
UDDDDUDDUUUUUDD, 518
UDDDDUDDUUUUDUU, 601
UDDDDUDDUUUUDUD, 768
UDDDDUDDUUUUDDU, 779
UDDDDUDDUUUUDDD, 386
UDDDDUDDUUUDUUU, 544
UDDDDUDDUUUDUUD, 800
UDDDDUDDUUUDUDU, 971
UDDDDUDDUUUDUDD, 540
UDDDDUDDUUUDDUU, 518
UDDDDUDDUUUDDUD, 585
UDDDDUDDUUUDDDU, 445
UDDDDUDDUUUDDDD, 246
UDDDDUDDUUDUUUU, 541
UDDDDUDDUUDUUUD, 849
UDDDDUDDUUDUUDU, 1017
UDDDDUDDUUDUUDD, 623
UDDDDUDDUUDUDUU, 814
UDDDDUDDUUDUDUD, 808
UDDDDUDDUUDUDDU, 479
UDDDDUDDUUDUDDD, 263
UDDDDUDDUUDDUUU, 330
UDDDDUDDUUDDUUD, 419
UDDDDUDDUUDDUDU, 482
UDDDDUDDUUDDUDD, 300
UDDDDUDDUUDDDUU, 272
UDDDDUDDUUDDDUD, 321
UDDDDUDDUUDDDDU, 275
UDDDDUDDUUDDDDD, 140
UDDDDUDDUDUUUUU, 430
UDDDDUDDUDUUUUD, 662
UDDDDUDDUDUUUDU, 918
UDDDDUDDUDUUUDD, 604
UDDDDUDDUDUUDUU, 828
UDDDDUDDUDUUDUD, 863
UDDDDUDDUDUUDDU, 669
UDDDDUDDUDUUDDD, 357
UDDDDUDDUDUDUUU, 637
UDDDDUDDUDUDUUD, 798
UDDDDUDDUDUDUDU, 843
UDDDDUDDUDUDUDD, 482
UDDDDUDDUDUDDUU, 426
UDDDDUDDUDUDDUD, 458
UDDDDUDDUDUDDDU, 324
UDDDDUDDUDUDDDD, 184
UDDDDUDDUDDUUUU, 385
UDDDDUDDUDDUUUD, 577
UDDDDUDDUDDUUDU, 768
UDDDDUDDUDDUUDD, 424
UDDDDUDDUDDUDUU, 561
UDDDDUDDUDDUDUD, 605
UDDDDUDDUDDUDDU, 335
UDDDDUDDUDDUDDD, 128
UDDDDUDDUDDDUUU, 239
UDDDDUDDUDDDUUD, 414
UDDDDUDDUDDDUDU, 429
UDDDDUDDUDDDUDD, 230
UDDDDUDDUDDDDUU, 212
UDDDDUDDUDDDDUD, 243
UDDDDUDDUDDDDDU, 152
UDDDDUDDUDDDDDD, 45
UDDDDUDDDUUUUUU, 212
UDDDDUDDDUUUUUD, 355
UDDDDUDDDUUUUDU, 495
UDDDDUDDDUUUUDD, 342
UDDDDUDDDUUUDUU, 433
UDDDDUDDDUUUDUD, 503
UDDDDUDDDUUUDDU, 423
UDDDDUDDDUUUDDD, 226
UDDDDUDDDUUDUUU, 489
UDDDDUDDDUUDUUD, 621
UDDDDUDDDUUDUDU, 654
UDDDDUDDDUUDUDD, 345
UDDDDUDDDUUDDUU, 282
UDDDDUDDDUUDDUD, 311
UDDDDUDDDUUDDDU, 264
UDDDDUDDDUUDDDD, 143
UDDDDUDDDUDUUUU, 423
UDDDDUDDDUDUUUD, 630
UDDDDUDDDUDUUDU, 779
UDDDDUDDDUDUUDD, 461
UDDDDUDDDUDUDUU, 614
UDDDDUDDDUDUDUD, 624
UDDDDUDDDUDUDDU, 382
UDDDDUDDDUDUDDD, 190
UDDDDUDDDUDDUUU, 258
UDDDDUDDDUDDUUD, 382
UDDDDUDDDUDDUDU, 442
UDDDDUDDDUDDUDD, 262
UDDDDUDDDUDDDUU, 186
UDDDDUDDDUDDDUD, 233
UDDDDUDDDUDDDDU, 160
UDDDDUDDDUDDDDD, 56
UDDDDUDDDDUUUUU, 219
UDDDDUDDDDUUUUD, 345
UDDDDUDDDDUUUDU, 436
UDDDDUDDDDUUUDD, 263
UDDDDUDDDDUUDUU, 427
UDDDDUDDDDUUDUD, 427
UDDDDUDDDDUUDDU, 258
UDDDDUDDDDUUDDD, 143
UDDDDUDDDDUDUUU, 377
UDDDDUDDDDUDUUD, 475
UDDDDUDDDDUDUDU, 499
UDDDDUDDDDUDUDD, 281
UDDDDUDDDDUDDUU, 207
UDDDDUDDDDUDDUD, 227
UDDDDUDDDDUDDDU, 126
UDDDDUDDDDUDDDD, 46
UDDDDUDDDDDUUUU, 175
UDDDDUDDDDDUUUD, 294
UDDDDUDDDDDUUDU, 368
UDDDDUDDDDDUUDD, 205
UDDDDUDDDDDUDUU, 282
UDDDDUDDDDDUDUD, 287
UDDDDUDDDDDUDDU, 113
UDDDDUDDDDDUDDD, 41
UDDDDUDDDDDDUUU, 103
UDDDDUDDDDDDUUD, 180
UDDDDUDDDDDDUDU, 168
UDDDDUDDDDDDUDD, 82
UDDDDUDDDDDDDUU, 64
UDDDDUDDDDDDDUD, 75
UDDDDUDDDDDDDDU, 43
UDDDDUDDDDDDDDD, 11
UDDDDDUUUUUUUUU, 99
UDDDDDUUUUUUUUD, 167
UDDDDDUUUUUUUDU, 250
UDDDDDUUUUUUUDD, 235
UDDDDDUUUUUUDUU, 260
UDDDDDUUUUUUDUD, 326
UDDDDDUUUUUUDDU, 349
UDDDDDUUUUUUDDD, 218
UDDDDDUUUUUDUUU, 279
UDDDDDUUUUUDUUD, 390
UDDDDDUUUUUDUDU, 488
UDDDDDUUUUUDUDD, 301
UDDDDDUUUUUDDUU, 297
UDDDDDUUUUUDDUD, 350
UDDDDDUUUUUDDDU, 313
UDDDDDUUUUUDDDD, 160
UDDDDDUUUUDUUUU, 238
UDDDDDUUUUDUUUD, 380
UDDDDDUUUUDUUDU, 517
UDDDDDUUUUDUUDD, 359
UDDDDDUUUUDUDUU, 452
UDDDDDUUUUDUDUD, 472
UDDDDDUUUUDUDDU, 361
UDDDDDUUUUDUDDD, 195
UDDDDDUUUUDDUUU, 296
UDDDDDUUUUDDUUD, 382
UDDDDDUUUUDDUDU, 454
UDDDDDUUUUDDUDD, 273
UDDDDDUUUUDDDUU, 283
UDDDDDUUUUDDDUD, 311
UDDDDDUUUUDDDDU, 229
UDDDDDUUUUDDDDD, 107
UDDDDDUUUDUUUUU, 214
UDDDDDUUUDUUUUD, 355
UDDDDDUUUDUUUDU, 507
UDDDDDUUUDUUUDD, 394
UDDDDDUUUDUUDUU, 478
UDDDDDUUUDUUDUD, 547
UDDDDDUUUDUUDDU, 437
UDDDDDUUUDUUDDD, 222
UDDDDDUUUDUDUUU, 393
UDDDDDUUUDUDUUD, 547
UDDDDDUUUDUDUDU, 610
UDDDDDUUUDUDUDD, 339
UDDDDDUUUDUDDUU, 324
UDDDDDUUUDUDDUD, 406
UDDDDDUUUDUDDDU, 278
UDDDDDUUUDUDDDD, 139
UDDDDDUUUDDUUUU, 285
UDDDDDUUUDDUUUD, 402
UDDDDDUUUDDUUDU, 493
UDDDDDUUUDDUUDD, 309
UDDDDDUUUDDUDUU, 395
UDDDDDUUUDDUDUD, 440
UDDDDDUUUDDUDDU, 318
UDDDDDUUUDDUDDD, 165
UDDDDDUUUDDDUUU, 242
UDDDDDUUUDDDUUD, 331
UDDDDDUUUDDDUDU, 400
UDDDDDUUUDDDUDD, 241
UDDDDDUUUDDDDUU, 229
UDDDDDUUUDDDDUD, 262
UDDDDDUUUDDDDDU, 204
UDDDDDUUUDDDDDD, 71
UDDDDDUUDUUUUUU, 248
UDDDDDUUDUUUUUD, 427
UDDDDDUUDUUUUDU, 624
UDDDDDUUDUUUUDD, 511
UDDDDDUUDUUUDUU, 562
UDDDDDUUDUUUDUD, 715
UDDDDDUUDUUUDDU, 648
UDDDDDUUDUUUDDD, 333
UDDDDDUUDUUDUUU, 503
UDDDDDUUDUUDUUD, 792
UDDDDDUUDUUDUDU, 921
UDDDDDUUDUUDUDD, 506
UDDDDDUUDUUDDUU, 480
UDDDDDUUDUUDDUD, 579
UDDDDDUUDUUDDDU, 381
UDDDDDUUDUUDDDD, 166
UDDDDDUUDUDUUUU, 407
UDDDDDUUDUDUUUD, 637
UDDDDDUUDUDUUDU, 844
UDDDDDUUDUDUUDD, 557
UDDDDDUUDUDUDUU, 668
UDDDDDUUDUDUDUD, 712
UDDDDDUUDUDUDDU, 465
UDDDDDUUDUDUDDD, 219
UDDDDDUUDUDDUUU, 315
UDDDDDUUDUDDUUD, 432
UDDDDDUUDUDDUDU, 485
UDDDDDUUDUDDUDD, 295
UDDDDDUUDUDDDUU, 261
UDDDDDUUDUDDDUD, 318
UDDDDDUUDUDDDDU, 260
UDDDDDUUDUDDDDD, 102
UDDDDDUUDDUUUUU, 259
UDDDDDUUDDUUUUD, 362
UDDDDDUUDDUUUDU, 499
UDDDDDUUDDUUUDD, 315
UDDDDDUUDDUUDUU, 448
UDDDDDUUDDUUDUD, 454
UDDDDDUUDDUUDDU, 349
UDDDDDUUDDUUDDD, 183
UDDDDDUUDDUDUUU, 328
UDDDDDUUDDUDUUD, 430
UDDDDDUUDDUDUDU, 548
UDDDDDUUDDUDUDD, 309
UDDDDDUUDDUDDUU, 323
UDDDDDUUDDUDDUD, 366
UDDDDDUUDDUDDDU, 248
UDDDDDUUDDUDDDD, 124
UDDDDDUUDDDUUUU, 256
UDDDDDUUDDDUUUD, 393
UDDDDDUUDDDUUDU, 521
UDDDDDUUDDDUUDD, 298
UDDDDDUUDDDUDUU, 378
UDDDDDUUDDDUDUD, 413
UDDDDDUUDDDUDDU, 263
UDDDDDUUDDDUDDD, 117
UDDDDDUUDDDDUUU, 195
UDDDDDUUDDDDUUD, 314
UDDDDDUUDDDDUDU, 326
UDDDDDUUDDDDUDD, 173
UDDDDDUUDDDDDUU, 184
UDDDDDUUDDDDDUD, 202
UDDDDDUUDDDDDDU, 133
UDDDDDUUDDDDDDD, 26
UDDDDDUDUUUUUUU, 213
UDDDDDUDUUUUUUD, 412
UDDDDDUDUUUUUDU, 645
UDDDDDUDUUUUUDD, 526
UDDDDDUDUUUUDUU, 562
UDDDDDUDUUUUDUD, 769
UDDDDDUDUUUUDDU, 796
UDDDDDUDUUUUDDD, 406
UDDDDDUDUUUDUUU, 518
UDDDDDUDUUUDUUD, 838
UDDDDDUDUUUDUDU, 1014
UDDDDDUDUUUDUDD, 573
UDDDDDUDUUUDDUU, 566
UDDDDDUDUUUDDUD, 668
UDDDDDUDUUUDDDU, 511
UDDDDDUDUUUDDDD, 276
UDDDDDUDUUDUUUU, 454
UDDDDDUDUUDUUUD, 785
UDDDDDUDUUDUUDU, 1015
UDDDDDUDUUDUUDD, 659
UDDDDDUDUUDUDUU, 814
UDDDDDUDUUDUDUD, 875
UDDDDDUDUUDUDDU, 552
UDDDDDUDUUDUDDD, 304
UDDDDDUDUUDDUUU, 386
UDDDDDUDUUDDUUD, 523
UDDDDDUDUUDDUDU, 613
UDDDDDUDUUDDUDD, 383
UDDDDDUDUUDDDUU, 362
UDDDDDUDUUDDDUD, 428
UDDDDDUDUUDDDDU, 366
UDDDDDUDUUDDDDD, 168
UDDDDDUDUDUUUUU, 407
UDDDDDUDUDUUUUD, 668
UDDDDDUDUDUUUDU, 964
UDDDDDUDUDUUUDD, 663
UDDDDDUDUDUUDUU, 856
UDDDDDUDUDUUDUD, 982
UDDDDDUDUDUUDDU, 744
UDDDDDUDUDUUDDD, 373
UDDDDDUDUDUDUUU, 634
UDDDDDUDUDUDUUD, 884
UDDDDDUDUDUDUDU, 973
UDDDDDUDUDUDUDD, 539
UDDDDDUDUDUDDUU, 448
UDDDDDUDUDUDDUD, 509
UDDDDDUDUDUDDDU, 338
UDDDDDUDUDUDDDD, 178
UDDDDDUDUDDUUUU, 378
UDDDDDUDUDDUUUD, 576
UDDDDDUDUDDUUDU, 773
UDDDDDUDUDDUUDD, 451
UDDDDDUDUDDUDUU, 586
UDDDDDUDUDDUDUD, 621
UDDDDDUDUDDUDDU, 369
UDDDDDUDUDDUDDD, 164
UDDDDDUDUDDDUUU, 281
UDDDDDUDUDDDUUD, 461
UDDDDDUDUDDDUDU, 506
UDDDDDUDUDDDUDD, 257
UDDDDDUDUDDDDUU, 260
UDDDDDUDUDDDDUD, 293
UDDDDDUDUDDDDDU, 199
UDDDDDUDUDDDDDD, 53
UDDDDDUDDUUUUUU, 246
UDDDDDUDDUUUUUD, 427
UDDDDDUDDUUUUDU, 638
UDDDDDUDDUUUUDD, 451
UDDDDDUDDUUUDUU, 547
UDDDDDUDDUUUDUD, 621
UDDDDDUDDUUUDDU, 546
UDDDDDUDDUUUDDD, 280
UDDDDDUDDUUDUUU, 519
UDDDDDUDDUUDUUD, 721
UDDDDDUDDUUDUDU, 803
UDDDDDUDDUUDUDD, 402
UDDDDDUDDUUDDUU, 349
UDDDDDUDDUUDDUD, 366
UDDDDDUDDUUDDDU, 282
UDDDDDUDDUUDDDD, 172
UDDDDDUDDUDUUUU, 436
UDDDDDUDDUDUUUD, 696
UDDDDDUDDUDUUDU, 900
UDDDDDUDDUDUUDD, 516
UDDDDDUDDUDUDUU, 710
UDDDDDUDDUDUDUD, 719
UDDDDDUDDUDUDDU, 428
UDDDDDUDDUDUDDD, 204
UDDDDDUDDUDDUUU, 289
UDDDDDUDDUDDUUD, 463
UDDDDDUDDUDDUDU, 546
UDDDDDUDDUDDUDD, 298
UDDDDDUDDUDDDUU, 223
UDDDDDUDDUDDDUD, 272
UDDDDDUDDUDDDDU, 194
UDDDDDUDDUDDDDD, 62
UDDDDDUDDDUUUUU, 222
UDDDDDUDDDUUUUD, 356
UDDDDDUDDDUUUDU, 495
UDDDDDUDDDUUUDD, 290
UDDDDDUDDDUUDUU, 498
UDDDDDUDDDUUDUD, 486
UDDDDDUDDDUUDDU, 314
UDDDDDUDDDUUDDD, 174
UDDDDDUDDDUDUUU, 403
UDDDDDUDDDUDUUD, 529
UDDDDDUDDDUDUDU, 593
UDDDDDUDDDUDUDD, 287
UDDDDDUDDDUDDUU, 241
UDDDDDUDDDUDDUD, 275
UDDDDDUDDDUDDDU, 158
UDDDDDUDDDUDDDD, 55
UDDDDDUDDDDUUUU, 190
UDDDDDUDDDDUUUD, 340
UDDDDDUDDDDUUDU, 469
UDDDDDUDDDDUUDD, 239
UDDDDDUDDDDUDUU, 347
UDDDDDUDDDDUDUD, 385
UDDDDDUDDDDUDDU, 165
UDDDDDUDDDDUDDD, 47
UDDDDDUDDDDDUUU, 137
UDDDDDUDDDDDUUD, 229
UDDDDDUDDDDDUDU, 238
UDDDDDUDDDDDUDD, 119
UDDDDDUDDDDDDUU, 103
UDDDDDUDDDDDDUD, 112
UDDDDDUDDDDDDDU, 49
UDDDDDUDDDDDDDD, 9
UDDDDDDUUUUUUUU, 105
UDDDDDDUUUUUUUD, 185
UDDDDDDUUUUUUDU, 288
UDDDDDDUUUUUUDD, 253
UDDDDDDUUUUUDUU, 279
UDDDDDDUUUUUDUD, 390
UDDDDDDUUUUUDDU, 411
UDDDDDDUUUUUDDD, 211
UDDDDDDUUUUDUUU, 271
UDDDDDDUUUUDUUD, 414
UDDDDDDUUUUDUDU, 558
UDDDDDDUUUUDUDD, 321
UDDDDDDUUUUDDUU, 302
UDDDDDDUUUUDDUD, 375
UDDDDDDUUUUDDDU, 313
UDDDDDDUUUUDDDD, 152
UDDDDDDUUUDUUUU, 245
UDDDDDDUUUDUUUD, 404
UDDDDDDUUUDUUDU, 530
UDDDDDDUUUDUUDD, 352
UDDDDDDUUUDUDUU, 457
UDDDDDDUUUDUDUD, 497
UDDDDDDUUUDUDDU, 342
UDDDDDDUUUDUDDD, 192
UDDDDDDUUUDDUUU, 262
UDDDDDDUUUDDUUD, 339
UDDDDDDUUUDDUDU, 408
UDDDDDDUUUDDUDD, 253
UDDDDDDUUUDDDUU, 228
UDDDDDDUUUDDDUD, 280
UDDDDDDUUUDDDDU, 216
UDDDDDDUUUDDDDD, 100
UDDDDDDUUDUUUUU, 263
UDDDDDDUUDUUUUD, 446
UDDDDDDUUDUUUDU, 632
UDDDDDDUUDUUUDD, 444
UDDDDDDUUDUUDUU, 561
UDDDDDDUUDUUDUD, 670
UDDDDDDUUDUUDDU, 521
UDDDDDDUUDUUDDD, 272
UDDDDDDUUDUDUUU, 427
UDDDDDDUUDUDUUD, 585
UDDDDDDUUDUDUDU, 652
UDDDDDDUUDUDUDD, 383
UDDDDDDUUDUDDUU, 318
UDDDDDDUUDUDDUD, 384
UDDDDDDUUDUDDDU, 268
UDDDDDDUUDUDDDD, 139
UDDDDDDUUDDUUUU, 249
UDDDDDDUUDDUUUD, 341
UDDDDDDUUDDUUDU, 445
UDDDDDDUUDDUUDD, 269
UDDDDDDUUDDUDUU, 361
UDDDDDDUUDDUDUD, 407
UDDDDDDUUDDUDDU, 273
UDDDDDDUUDDUDDD, 136
UDDDDDDUUDDDUUU, 201
UDDDDDDUUDDDUUD, 313
UDDDDDDUUDDDUDU, 357
UDDDDDDUUDDDUDD, 215
UDDDDDDUUDDDDUU, 184
UDDDDDDUUDDDDUD, 210
UDDDDDDUUDDDDDU, 155
UDDDDDDUUDDDDDD, 44
UDDDDDDUDUUUUUU, 228
UDDDDDDUDUUUUUD, 412
UDDDDDDUDUUUUDU, 624
UDDDDDDUDUUUUDD, 480
UDDDDDDUDUUUDUU, 552
UDDDDDDUDUUUDUD, 702
UDDDDDDUDUUUDDU, 661
UDDDDDDUDUUUDDD, 335
UDDDDDDUDUUDUUU, 481
UDDDDDDUDUUDUUD, 756
UDDDDDDUDUUDUDU, 879
UDDDDDDUDUUDUDD, 466
UDDDDDDUDUUDDUU, 428
UDDDDDDUDUUDDUD, 505
UDDDDDDUDUUDDDU, 389
UDDDDDDUDUUDDDD, 199
UDDDDDDUDUDUUUU, 416
UDDDDDDUDUDUUUD, 685
UDDDDDDUDUDUUDU, 929
UDDDDDDUDUDUUDD, 564
UDDDDDDUDUDUDUU, 682
UDDDDDDUDUDUDUD, 781
UDDDDDDUDUDUDDU, 495
UDDDDDDUDUDUDDD, 234
UDDDDDDUDUDDUUU, 303
UDDDDDDUDUDDUUD, 445
UDDDDDDUDUDDUDU, 505
UDDDDDDUDUDDUDD, 290
UDDDDDDUDUDDDUU, 240
UDDDDDDUDUDDDUD, 289
UDDDDDDUDUDDDDU, 224
UDDDDDDUDUDDDDD, 77
UDDDDDDUDDUUUUU, 246
UDDDDDDUDDUUUUD, 399
UDDDDDDUDDUUUDU, 595
UDDDDDDUDDUUUDD, 376
UDDDDDDUDDUUDUU, 524
UDDDDDDUDDUUDUD, 541
UDDDDDDUDDUUDDU, 381
UDDDDDDUDDUUDDD, 182
UDDDDDDUDDUDUUU, 372
UDDDDDDUDDUDUUD, 528
UDDDDDDUDDUDUDU, 610
UDDDDDDUDDUDUDD, 301
UDDDDDDUDDUDDUU, 265
UDDDDDDUDDUDDUD, 304
UDDDDDDUDDUDDDU, 173
UDDDDDDUDDUDDDD, 81
UDDDDDDUDDDUUUU, 188
UDDDDDDUDDDUUUD, 330
UDDDDDDUDDDUUDU, 470
UDDDDDDUDDDUUDD, 242
UDDDDDDUDDDUDUU, 349
UDDDDDDUDDDUDUD, 390
UDDDDDDUDDDUDDU, 184
UDDDDDDUDDDUDDD, 61
UDDDDDDUDDDDUUU, 136
UDDDDDDUDDDDUUD, 246
UDDDDDDUDDDDUDU, 258
UDDDDDDUDDDDUDD, 121
UDDDDDDUDDDDDUU, 109
UDDDDDDUDDDDDUD, 126
UDDDDDDUDDDDDDU, 78
UDDDDDDUDDDDDDD, 17
UDDDDDDDUUUUUUU, 98
UDDDDDDDUUUUUUD, 185
UDDDDDDDUUUUUDU, 271
UDDDDDDDUUUUUDD, 210
UDDDDDDDUUUUDUU, 245
UDDDDDDDUUUUDUD, 328
UDDDDDDDUUUUDDU, 322
UDDDDDDDUUUUDDD, 167
UDDDDDDDUUUDUUU, 219
UDDDDDDDUUUDUUD, 332
UDDDDDDDUUUDUDU, 420
UDDDDDDDUUUDUDD, 241
UDDDDDDDUUUDDUU, 216
UDDDDDDDUUUDDUD, 252
UDDDDDDDUUUDDDU, 210
UDDDDDDDUUUDDDD, 121
UDDDDDDDUUDUUUU, 252
UDDDDDDDUUDUUUD, 417
UDDDDDDDUUDUUDU, 530
UDDDDDDDUUDUUDD, 320
UDDDDDDDUUDUDUU, 398
UDDDDDDDUUDUDUD, 419
UDDDDDDDUUDUDDU, 260
UDDDDDDDUUDUDDD, 146
UDDDDDDDUUDDUUU, 173
UDDDDDDDUUDDUUD, 234
UDDDDDDDUUDDUDU, 282
UDDDDDDDUUDDUDD, 168
UDDDDDDDUUDDDUU, 160
UDDDDDDDUUDDDUD, 182
UDDDDDDDUUDDDDU, 136
UDDDDDDDUUDDDDD, 62
UDDDDDDDUDUUUUU, 214
UDDDDDDDUDUUUUD, 349
UDDDDDDDUDUUUDU, 495
UDDDDDDDUDUUUDD, 330
UDDDDDDDUDUUDUU, 437
UDDDDDDDUDUUDUD, 485
UDDDDDDDUDUUDDU, 384
UDDDDDDDUDUUDDD, 215
UDDDDDDDUDUDUUU, 342
UDDDDDDDUDUDUUD, 466
UDDDDDDDUDUDUDU, 514
UDDDDDDDUDUDUDD, 276
UDDDDDDDUDUDDUU, 239
UDDDDDDDUDUDDUD, 255
UDDDDDDDUDUDDDU, 185
UDDDDDDDUDUDDDD, 93
UDDDDDDDUDDUUUU, 193
UDDDDDDDUDDUUUD, 290
UDDDDDDDUDDUUDU, 428
UDDDDDDDUDDUUDD, 222
UDDDDDDDUDDUDUU, 279
UDDDDDDDUDDUDUD, 321
UDDDDDDDUDDUDDU, 176
UDDDDDDDUDDUDDD, 63
UDDDDDDDUDDDUUU, 121
UDDDDDDDUDDDUUD, 210
UDDDDDDDUDDDUDU, 212
UDDDDDDDUDDDUDD, 88
UDDDDDDDUDDDDUU, 91
UDDDDDDDUDDDDUD, 103
UDDDDDDDUDDDDDU, 55
UDDDDDDDUDDDDDD, 15
UDDDDDDDDUUUUUU, 92
UDDDDDDDDUUUUUD, 167
UDDDDDDDDUUUUDU, 233
UDDDDDDDDUUUUDD, 166
UDDDDDDDDUUUDUU, 205
UDDDDDDDDUUUDUD, 247
UDDDDDDDDUUUDDU, 206
UDDDDDDDDUUUDDD, 117
UDDDDDDDDUUDUUU, 227
UDDDDDDDDUUDUUD, 305
UDDDDDDDDUUDUDU, 344
UDDDDDDDDUUDUDD, 179
UDDDDDDDDUUDDUU, 153
UDDDDDDDDUUDDUD, 167
UDDDDDDDDUUDDDU, 123
UDDDDDDDDUUDDDD, 66
UDDDDDDDDUDUUUU, 195
UDDDDDDDDUDUUUD, 310
UDDDDDDDDUDUUDU, 394
UDDDDDDDDUDUUDD, 232
UDDDDDDDDUDUDUU, 310
UDDDDDDDDUDUDUD, 324
UDDDDDDDDUDUDDU, 187
UDDDDDDDDUDUDDD, 94
UDDDDDDDDUDDUUU, 124
UDDDDDDDDUDDUUD, 177
UDDDDDDDDUDDUDU, 207
UDDDDDDDDUDDUDD, 110
UDDDDDDDDUDDDUU, 84
UDDDDDDDDUDDDUD, 98
UDDDDDDDDUDDDDU, 56
UDDDDDDDDUDDDDD, 16
UDDDDDDDDDUUUUU, 82
UDDDDDDDDDUUUUD, 137
UDDDDDDDDDUUUDU, 192
UDDDDDDDDDUUUDD, 124
UDDDDDDDDDUUDUU, 195
UDDDDDDDDDUUDUD, 202
UDDDDDDDDDUUDDU, 120
UDDDDDDDDDUUDDD, 63
UDDDDDDDDDUDUUU, 152
UDDDDDDDDDUDUUD, 209
UDDDDDDDDDUDUDU, 229
UDDDDDDDDDUDUDD, 112
UDDDDDDDDDUDDUU, 89
UDDDDDDDDDUDDUD, 97
UDDDDDDDDDUDDDU, 44
UDDDDDDDDDUDDDD, 14
UDDDDDDDDDDUUUU, 58
UDDDDDDDDDDUUUD, 101
UDDDDDDDDDDUUDU, 149
UDDDDDDDDDDUUDD, 77
UDDDDDDDDDDUDUU, 106
UDDDDDDDDDDUDUD, 115
UDDDDDDDDDDUDDU, 43
UDDDDDDDDDDUDDD, 12
UDDDDDDDDDDDUUU, 35
UDDDDDDDDDDDUUD, 62
UDDDDDDDDDDDUDU, 60
UDDDDDDDDDDDUDD, 21
UDDDDDDDDDDDDUU, 22
UDDDDDDDDDDDDUD, 24
UDDDDDDDDDDDDDU, 10
UDDDDDDDDDDDDDD, 2
DUUUUUUUUUUUUUU, 5
DUUUUUUUUUUUUUD, 10
